directed_rnbrw,backtrack,directed_cycle,zigzag,zigzag_cycle,weighted_zigzag
2.01,1.01,11.01,0.01,12.01,0.7433333333333334
3.01,1.01,12.01,1.01,20.009999999999998,0.8279924242424243
0.01,1.01,0.01,1.01,17.009999999999998,0.3998809523809524
0.01,0.01,0.01,1.01,9.01,0.43318139376962905
0.01,1.01,17.009999999999998,5.01,18.009999999999998,1.3905916305916306
2.01,0.01,11.01,0.01,9.01,1.7719047619047616
2.01,0.01,11.01,1.01,24.009999999999998,1.2604397254397255
0.01,0.01,6.01,1.01,11.01,1.0434005075384385
3.01,2.01,13.01,3.01,17.009999999999998,1.3341652983032295
1.01,2.01,14.01,2.01,20.009999999999998,0.1009090909090909
5.01,4.01,26.009999999999998,2.01,24.009999999999998,0.6870021645021644
7.01,2.01,27.009999999999998,0.01,16.009999999999998,1.1236904761904762
5.01,2.01,20.009999999999998,3.01,10.01,1.3130020703933747
10.01,5.01,14.01,3.01,15.01,0.4127367268746579
3.01,1.01,22.009999999999998,1.01,18.009999999999998,0.9164940806320117
4.01,9.01,21.009999999999998,2.01,20.009999999999998,0.9538750862663906
2.01,2.01,23.009999999999998,0.01,12.01,1.146080586080586
1.01,0.01,4.01,0.01,14.01,1.0957466063348416
1.01,2.01,4.01,1.01,20.009999999999998,1.1167460317460318
0.01,0.01,3.01,0.01,19.009999999999998,0.6177597840755735
0.01,1.01,1.01,0.01,12.01,0.4971151308222246
0.01,0.01,6.01,1.01,20.009999999999998,1.4064387367850366
0.01,0.01,5.01,0.01,18.009999999999998,0.8469209222150398
0.01,0.01,5.01,0.01,19.009999999999998,0.6788403701561596
1.01,0.01,8.01,1.01,19.009999999999998,0.8356351236146632
0.01,0.01,1.01,0.01,12.01,0.5958716475095786
0.01,1.01,9.01,0.01,16.009999999999998,0.9187301587301587
0.01,1.01,6.01,0.01,17.009999999999998,1.2331092436974789
0.01,1.01,3.01,0.01,18.009999999999998,0.3955019493177388
0.01,0.01,8.01,0.01,21.009999999999998,0.9036282875242829
0.01,0.01,5.01,2.01,17.009999999999998,0.9477450980392157
1.01,4.01,5.01,1.01,12.01,0.7877777777777777
2.01,0.01,5.01,0.01,24.009999999999998,0.9652604802604803
3.01,1.01,6.01,0.01,17.009999999999998,0.8523809523809524
9.01,5.01,29.009999999999998,1.01,13.01,0.9899926380808735
7.01,6.01,23.009999999999998,3.01,13.01,1.4746880896880896
3.01,5.01,30.009999999999998,0.01,12.01,1.0758748114630468
2.01,3.01,14.01,0.01,23.009999999999998,0.891547619047619
4.01,3.01,25.009999999999998,0.01,12.01,1.964761904761905
5.01,1.01,21.009999999999998,0.01,14.01,0.8548773448773448
0.01,4.01,18.009999999999998,1.01,11.01,1.0453535353535353
1.01,3.01,20.009999999999998,1.01,18.009999999999998,1.6248809523809522
2.01,1.01,26.009999999999998,1.01,17.009999999999998,0.536923076923077
2.01,0.01,25.009999999999998,2.01,15.01,1.9398160620741263
6.01,3.01,16.009999999999998,1.01,15.01,1.8551909649490292
3.01,1.01,10.01,2.01,16.009999999999998,1.2842063492063491
5.01,4.01,12.01,1.01,23.009999999999998,1.1018562431720327
0.01,0.01,12.01,1.01,14.01,0.9817223773220541
0.01,3.01,12.01,0.01,19.009999999999998,1.4555236792193313
3.01,0.01,17.009999999999998,1.01,21.009999999999998,0.3860909841792195
1.01,2.01,8.01,3.01,25.009999999999998,1.0572222222222223
3.01,0.01,6.01,2.01,20.009999999999998,1.6433910972068864
2.01,0.01,11.01,0.01,22.009999999999998,0.8638942052099947
1.01,8.01,18.009999999999998,0.01,17.009999999999998,2.2610101010101005
2.01,1.01,36.01,1.01,13.01,0.8562560386473431
2.01,2.01,45.01,1.01,11.01,2.0850439174352218
5.01,4.01,10.01,2.01,18.009999999999998,1.7508730158730157
3.01,0.01,16.009999999999998,1.01,16.009999999999998,1.521111111111111
5.01,3.01,21.009999999999998,1.01,17.009999999999998,1.0506926406926407
0.01,2.01,6.01,1.01,9.01,2.407397621535553
0.01,1.01,7.01,0.01,18.009999999999998,1.2794444444444444
3.01,0.01,18.009999999999998,0.01,14.01,1.93495894909688
6.01,9.01,21.009999999999998,3.01,10.01,1.2172802197802197
4.01,9.01,17.009999999999998,0.01,11.01,1.1173523698523697
7.01,7.01,14.01,1.01,14.01,0.8195238095238094
7.01,5.01,7.01,0.01,11.01,0.8862626262626262
4.01,11.01,6.01,1.01,24.009999999999998,1.681918767507003
7.01,8.01,11.01,2.01,24.009999999999998,1.681918767507003
4.01,6.01,13.01,0.01,21.009999999999998,1.8466013071895426
3.01,3.01,11.01,3.01,24.009999999999998,1.2580158730158733
0.01,3.01,18.009999999999998,0.01,21.009999999999998,1.6223949579831936
0.01,0.01,10.01,0.01,17.009999999999998,0.8898552754435107
0.01,2.01,12.01,1.01,27.009999999999998,0.7743380340642004
0.01,1.01,18.009999999999998,3.01,23.009999999999998,0.9278160919540229
3.01,3.01,6.01,1.01,13.01,1.3453535353535353
2.01,4.01,7.01,3.01,13.01,0.9742246642246644
0.01,1.01,11.01,0.01,14.01,1.7084126984126984
2.01,0.01,8.01,2.01,21.009999999999998,1.126923076923077
1.01,1.01,10.01,0.01,13.01,0.952020202020202
13.01,9.01,15.01,2.01,17.009999999999998,0.8465518539431582
8.01,10.01,25.009999999999998,2.01,13.01,1.6459668109668109
8.01,3.01,17.009999999999998,2.01,16.009999999999998,1.1820857644770686
0.01,2.01,4.01,2.01,7.01,0.6977917833800187
0.01,1.01,2.01,2.01,27.009999999999998,1.053391330891331
3.01,0.01,3.01,2.01,19.009999999999998,0.546712715389186
1.01,1.01,3.01,4.01,16.009999999999998,2.5020995670995676
3.01,0.01,2.01,1.01,10.01,1.1425396825396825
2.01,2.01,3.01,0.01,20.009999999999998,0.6114957264957265
0.01,1.01,6.01,3.01,19.009999999999998,0.8658159232072276
2.01,0.01,3.01,1.01,20.009999999999998,0.9245686614726862
0.01,1.01,5.01,0.01,13.01,0.47529581529581527
0.01,0.01,5.01,1.01,7.01,1.5433333333333334
0.01,2.01,5.01,1.01,16.009999999999998,0.8201190476190476
2.01,0.01,4.01,1.01,16.009999999999998,0.4369841269841269
0.01,0.01,3.01,0.01,11.01,1.6509090909090909
0.01,0.01,6.01,2.01,10.01,0.6478968253968254
1.01,0.01,3.01,0.01,15.01,0.9083516483516483
0.01,0.01,5.01,4.01,15.01,1.1834126984126982
0.01,0.01,10.01,0.01,10.01,1.2107142857142854
0.01,0.01,8.01,2.01,19.009999999999998,0.9119230769230768
0.01,0.01,5.01,1.01,15.01,1.5025125313283212
0.01,0.01,2.01,0.01,16.009999999999998,0.46367153981284415
1.01,0.01,4.01,2.01,19.009999999999998,1.2467585630743523
0.01,0.01,4.01,0.01,26.009999999999998,1.4908079777120022
0.01,0.01,4.01,1.01,21.009999999999998,0.5211111111111111
0.01,0.01,4.01,1.01,18.009999999999998,1.2077564102564102
0.01,0.01,6.01,1.01,16.009999999999998,1.8518534080298783
0.01,0.01,6.01,0.01,10.01,0.41230179028132996
0.01,0.01,9.01,1.01,18.009999999999998,1.241269841269841
0.01,0.01,1.01,1.01,14.01,1.075079365079365
0.01,0.01,5.01,0.01,16.009999999999998,1.4928754578754577
0.01,0.01,4.01,3.01,16.009999999999998,0.28045454545454546
0.01,2.01,4.01,1.01,16.009999999999998,1.1723376623376625
0.01,0.01,6.01,1.01,11.01,0.7730952380952381
0.01,0.01,2.01,1.01,18.009999999999998,0.37140873015873016
0.01,0.01,4.01,0.01,21.009999999999998,1.4604329004329002
0.01,0.01,8.01,2.01,19.009999999999998,1.2937662337662337
0.01,0.01,1.01,1.01,24.009999999999998,0.4278321678321678
0.01,0.01,4.01,1.01,16.009999999999998,0.7865701689614734
0.01,0.01,9.01,0.01,15.01,1.211129426129426
0.01,2.01,1.01,0.01,8.01,0.6371686159844054
0.01,0.01,1.01,1.01,18.009999999999998,0.7309435447593342
1.01,0.01,3.01,1.01,11.01,0.9803573458368854
0.01,0.01,4.01,1.01,20.009999999999998,0.6316131720668925
0.01,0.01,2.01,1.01,11.01,1.061482259570495
0.01,0.01,2.01,0.01,13.01,0.8286855973926912
0.01,1.01,1.01,0.01,12.01,0.7537037037037038
0.01,1.01,4.01,0.01,24.009999999999998,1.3146414887794198
1.01,4.01,0.01,4.01,16.009999999999998,0.6861904761904762
1.01,0.01,4.01,0.01,21.009999999999998,0.22341290139244102
0.01,1.01,0.01,1.01,15.01,0.4711111111111111
0.01,0.01,3.01,1.01,20.009999999999998,0.36833333333333335
0.01,0.01,1.01,0.01,15.01,1.346111111111111
0.01,0.01,2.01,4.01,20.009999999999998,0.6951449275362318
0.01,2.01,0.01,0.01,12.01,0.46059523809523806
0.01,0.01,1.01,1.01,14.01,0.6227344877344877
1.01,0.01,1.01,1.01,17.009999999999998,0.47929824561403506
1.01,0.01,3.01,2.01,16.009999999999998,1.3322322303204654
0.01,0.01,3.01,1.01,14.01,0.7570760233918128
0.01,0.01,3.01,0.01,13.01,0.4957932607932608
0.01,0.01,3.01,0.01,17.009999999999998,0.48549019607843136
0.01,0.01,20.009999999999998,2.01,18.009999999999998,1.2196870520783563
8.01,5.01,16.009999999999998,4.01,15.01,1.386724664224664
4.01,3.01,13.01,1.01,16.009999999999998,1.89015873015873
2.01,2.01,11.01,0.01,12.01,1.0609568933481976
2.01,0.01,14.01,1.01,13.01,2.6602344877344875
1.01,1.01,15.01,2.01,19.009999999999998,1.6015806415806413
1.01,6.01,15.01,2.01,15.01,1.123888888888889
1.01,1.01,16.009999999999998,0.01,20.009999999999998,1.3675507825507824
1.01,1.01,16.009999999999998,2.01,15.01,1.148888888888889
1.01,0.01,13.01,0.01,20.009999999999998,2.4264862914862912
10.01,5.01,12.01,1.01,15.01,2.4262698412698414
3.01,7.01,18.009999999999998,2.01,12.01,1.4865462506841816
1.01,3.01,16.009999999999998,0.01,15.01,0.8044575060954371
4.01,1.01,16.009999999999998,3.01,20.009999999999998,1.3812662337662336
2.01,0.01,17.009999999999998,0.01,18.009999999999998,0.8572222222222222
0.01,7.01,8.01,1.01,15.01,1.313968253968254
0.01,4.01,7.01,0.01,15.01,0.8567462347257744
3.01,2.01,7.01,1.01,16.009999999999998,0.8771568627450981
2.01,7.01,3.01,0.01,18.009999999999998,0.9093576316156962
2.01,0.01,10.01,0.01,11.01,0.47111111111111115
0.01,0.01,12.01,2.01,18.009999999999998,0.17797235023041474
0.01,1.01,10.01,0.01,23.009999999999998,1.1836730660643706
0.01,0.01,14.01,3.01,11.01,1.0132467532467533
0.01,0.01,17.009999999999998,0.01,18.009999999999998,1.2902950008832361
6.01,2.01,15.01,1.01,8.01,1.8516666666666666
8.01,0.01,10.01,2.01,6.01,0.17666666666666667
4.01,4.01,10.01,0.01,9.01,1.7042982456140348
8.01,2.01,16.009999999999998,2.01,13.01,1.2512698412698413
0.01,0.01,17.009999999999998,0.01,13.01,0.4304545454545455
2.01,1.01,12.01,2.01,13.01,1.5270565993146639
1.01,3.01,26.009999999999998,1.01,2.01,1.01
0.01,1.01,7.01,1.01,19.009999999999998,0.9106132756132757
1.01,0.01,9.01,1.01,9.01,2.032481572481572
1.01,1.01,5.01,0.01,16.009999999999998,0.44905631013016406
0.01,0.01,12.01,1.01,22.009999999999998,1.447121212121212
2.01,0.01,14.01,1.01,15.01,1.9322222222222223
2.01,1.01,21.009999999999998,1.01,10.01,1.0617569848452202
4.01,8.01,17.009999999999998,2.01,18.009999999999998,0.6766666666666666
9.01,4.01,19.009999999999998,2.01,18.009999999999998,0.6766666666666666
0.01,0.01,6.01,0.01,15.01,1.1493939393939394
1.01,4.01,2.01,3.01,12.01,0.43979797979797974
0.01,0.01,6.01,0.01,14.01,2.0742705432997783
0.01,0.01,10.01,1.01,20.009999999999998,2.1053463203463205
1.01,1.01,4.01,1.01,17.009999999999998,0.877063492063492
0.01,0.01,0.01,2.01,12.01,1.8143151922689127
0.01,0.01,5.01,1.01,18.009999999999998,0.6987723387723387
0.01,0.01,5.01,0.01,12.01,0.8905555555555557
0.01,0.01,7.01,0.01,26.009999999999998,0.6766666666666666
3.01,0.01,6.01,1.01,14.01,0.754298245614035
2.01,1.01,5.01,0.01,21.009999999999998,1.4462484737484738
1.01,0.01,4.01,0.01,22.009999999999998,0.29253968253968254
0.01,0.01,4.01,1.01,16.009999999999998,1.5305183705183703
0.01,0.01,11.01,0.01,15.01,0.42129435282358824
2.01,1.01,5.01,0.01,12.01,1.0109510125889438
1.01,3.01,8.01,3.01,18.009999999999998,1.9092063492063491
4.01,5.01,7.01,1.01,16.009999999999998,0.7407451320609215
3.01,3.01,8.01,0.01,17.009999999999998,0.9939636526707465
3.01,2.01,7.01,2.01,20.009999999999998,0.35191729323308274
0.01,1.01,10.01,1.01,17.009999999999998,1.3766666666666667
1.01,0.01,15.01,0.01,15.01,2.523381485664095
2.01,0.01,6.01,3.01,20.009999999999998,0.8099999999999999
4.01,0.01,6.01,2.01,17.009999999999998,0.9276948051948051
0.01,2.01,3.01,0.01,19.009999999999998,1.1495021645021644
1.01,1.01,9.01,0.01,25.009999999999998,1.050554284261378
0.01,0.01,9.01,3.01,30.009999999999998,1.021111111111111
0.01,0.01,8.01,2.01,20.009999999999998,1.1219209222150397
0.01,0.01,6.01,1.01,10.01,1.3324385599385598
0.01,0.01,4.01,0.01,22.009999999999998,1.341403363661428
1.01,0.01,3.01,2.01,10.01,1.9076911976911974
2.01,6.01,6.01,2.01,6.01,1.322077922077922
2.01,0.01,9.01,1.01,24.009999999999998,0.15285714285714286
1.01,1.01,4.01,3.01,17.009999999999998,1.4454017173057419
0.01,1.01,12.01,2.01,16.009999999999998,0.9357020757020758
3.01,1.01,11.01,0.01,17.009999999999998,1.4886504036504038
0.01,0.01,5.01,5.01,20.009999999999998,0.6946390168970815
2.01,0.01,11.01,1.01,12.01,0.5531239297338368
1.01,0.01,5.01,1.01,15.01,0.6950053172633818
0.01,1.01,4.01,1.01,11.01,1.621111111111111
2.01,0.01,7.01,1.01,14.01,0.5742857142857143
0.01,0.01,7.01,1.01,17.009999999999998,1.1887878787878787
0.01,0.01,8.01,1.01,18.009999999999998,0.7272619047619049
2.01,0.01,7.01,1.01,14.01,1.0996825396825396
0.01,0.01,7.01,2.01,19.009999999999998,0.9934656084656084
0.01,0.01,4.01,1.01,22.009999999999998,1.1137476211389252
0.01,1.01,10.01,2.01,11.01,1.715128205128205
1.01,0.01,9.01,0.01,15.01,0.8862371615312792
0.01,0.01,4.01,0.01,11.01,0.9338235294117647
1.01,0.01,4.01,2.01,16.009999999999998,1.4685631759544806
0.01,0.01,6.01,2.01,19.009999999999998,1.7061936387458205
4.01,17.009999999999998,17.009999999999998,0.01,0.01,0.01
0.01,2.01,13.01,0.01,22.009999999999998,0.6706150793650794
0.01,0.01,6.01,1.01,15.01,0.5432541712337109
3.01,1.01,8.01,0.01,16.009999999999998,1.5513949275362318
5.01,2.01,12.01,1.01,17.009999999999998,0.46192307692307694
0.01,1.01,7.01,0.01,16.009999999999998,1.6223015873015874
0.01,0.01,9.01,1.01,13.01,0.41396825396825393
1.01,4.01,11.01,0.01,23.009999999999998,1.027156862745098
2.01,1.01,4.01,0.01,9.01,1.5655305805305806
2.01,1.01,14.01,1.01,17.009999999999998,0.962777777777778
1.01,0.01,17.009999999999998,0.01,20.009999999999998,1.107832722832723
2.01,0.01,5.01,2.01,22.009999999999998,0.9258119658119657
0.01,1.01,10.01,0.01,20.009999999999998,1.5509090909090908
7.01,9.01,19.009999999999998,0.01,16.009999999999998,0.911984126984127
4.01,4.01,18.009999999999998,1.01,20.009999999999998,0.9600000000000001
5.01,4.01,12.01,1.01,17.009999999999998,0.7675396825396825
4.01,0.01,3.01,3.01,13.01,0.365018315018315
2.01,4.01,2.01,0.01,17.009999999999998,1.3532900432900434
1.01,0.01,1.01,0.01,20.009999999999998,1.0453305667265622
0.01,0.01,2.01,2.01,22.009999999999998,1.5048252387212342
0.01,0.01,2.01,1.01,22.009999999999998,1.7223015873015874
0.01,0.01,4.01,1.01,19.009999999999998,1.2115145801910507
0.01,0.01,1.01,0.01,20.009999999999998,1.2864010626564644
0.01,0.01,4.01,1.01,21.009999999999998,0.7500183150183151
1.01,1.01,4.01,2.01,18.009999999999998,0.4100902323482969
0.01,0.01,1.01,0.01,13.01,0.5605402469543217
0.01,0.01,10.01,3.01,14.01,1.1937662337662338
1.01,1.01,6.01,0.01,20.009999999999998,1.5857525998905309
1.01,0.01,9.01,0.01,21.009999999999998,1.192905982905983
0.01,0.01,5.01,1.01,23.009999999999998,0.8794805194805194
1.01,1.01,7.01,1.01,25.009999999999998,1.1401587301587301
0.01,0.01,3.01,0.01,21.009999999999998,1.8677922077922078
0.01,0.01,7.01,0.01,23.009999999999998,0.8800289906172261
0.01,1.01,5.01,0.01,19.009999999999998,0.9198564045825708
2.01,0.01,8.01,3.01,20.009999999999998,1.2052704158586511
0.01,0.01,3.01,4.01,8.01,1.9037441643323996
0.01,0.01,8.01,0.01,18.009999999999998,1.5687097990560988
0.01,0.01,12.01,1.01,17.009999999999998,1.2528571428571427
2.01,1.01,5.01,1.01,23.009999999999998,0.5417460317460316
0.01,7.01,7.01,0.01,21.009999999999998,0.3092997198879552
2.01,0.01,16.009999999999998,0.01,13.01,1.3833094519859224
2.01,0.01,16.009999999999998,1.01,19.009999999999998,1.9406707629288273
0.01,0.01,4.01,1.01,7.01,0.8585888294711824
1.01,0.01,3.01,3.01,16.009999999999998,0.8869841269841269
1.01,0.01,4.01,4.01,14.01,1.4329853479853478
2.01,2.01,9.01,2.01,15.01,1.726183816183816
0.01,0.01,4.01,2.01,15.01,1.243560492481032
0.01,1.01,4.01,3.01,10.01,0.6710030165912519
0.01,0.01,6.01,3.01,14.01,0.9463275613275612
0.01,0.01,4.01,2.01,13.01,1.26749666999667
0.01,0.01,1.01,0.01,10.01,0.625079365079365
0.01,0.01,7.01,4.01,19.009999999999998,0.6101373626373627
0.01,0.01,0.01,1.01,14.01,1.6183151833151832
1.01,1.01,5.01,2.01,13.01,0.22428571428571428
1.01,0.01,4.01,2.01,15.01,1.7731275587157942
0.01,1.01,3.01,1.01,11.01,0.5306349206349206
0.01,0.01,5.01,0.01,14.01,0.8423934837092731
1.01,0.01,1.01,0.01,18.009999999999998,0.9324024849024848
0.01,0.01,3.01,2.01,16.009999999999998,0.5415734989648032
0.01,0.01,4.01,0.01,20.009999999999998,1.2327564102564101
0.01,0.01,6.01,0.01,9.01,1.0838675213675213
0.01,0.01,3.01,2.01,19.009999999999998,0.8042918192918193
0.01,0.01,3.01,0.01,15.01,0.8317460317460317
1.01,0.01,1.01,2.01,15.01,0.45098822324628773
0.01,1.01,4.01,2.01,10.01,0.9764048155147227
1.01,0.01,2.01,4.01,22.009999999999998,0.5145019970541792
0.01,0.01,0.01,0.01,13.01,1.1303009408891762
0.01,0.01,1.01,1.01,13.01,0.33301864801864806
0.01,0.01,3.01,0.01,19.009999999999998,0.4138992869875223
0.01,1.01,3.01,1.01,16.009999999999998,0.9843895909188262
0.01,0.01,7.01,1.01,20.009999999999998,0.33284334023464457
0.01,0.01,4.01,2.01,17.009999999999998,0.7244724556489264
0.01,0.01,4.01,0.01,11.01,1.487175602175602
0.01,0.01,3.01,0.01,17.009999999999998,1.77739898989899
0.01,0.01,5.01,1.01,19.009999999999998,0.9671428571428571
0.01,0.01,2.01,1.01,19.009999999999998,0.9501260504201681
3.01,3.01,9.01,1.01,15.01,0.5397150632828382
3.01,1.01,12.01,0.01,21.009999999999998,1.273884243775548
2.01,0.01,17.009999999999998,0.01,12.01,0.8214302811883456
1.01,0.01,18.009999999999998,1.01,20.009999999999998,1.1306349206349204
1.01,0.01,4.01,3.01,12.01,0.9070820100615495
0.01,1.01,7.01,0.01,16.009999999999998,0.7097326203208556
1.01,2.01,18.009999999999998,0.01,10.01,1.2801909649490293
0.01,0.01,10.01,0.01,14.01,0.6780984555984555
1.01,1.01,14.01,3.01,24.009999999999998,1.786190476190476
0.01,4.01,8.01,1.01,21.009999999999998,2.4822651222651224
0.01,1.01,9.01,0.01,11.01,0.5775795680591077
0.01,0.01,5.01,3.01,22.009999999999998,1.0594370825253179
11.01,14.01,13.01,2.01,12.01,0.22833206203915585
1.01,2.01,19.009999999999998,0.01,23.009999999999998,0.4559965758878802
5.01,3.01,21.009999999999998,0.01,10.01,0.48316715542521993
2.01,1.01,8.01,0.01,10.01,1.1147619047619046
3.01,3.01,21.009999999999998,1.01,16.009999999999998,1.152999589073443
0.01,0.01,1.01,2.01,21.009999999999998,1.4292460317460318
1.01,1.01,3.01,2.01,21.009999999999998,1.0711111111111111
0.01,0.01,4.01,0.01,15.01,0.26
0.01,1.01,2.01,1.01,14.01,0.3034782608695652
0.01,0.01,3.01,2.01,15.01,0.26
2.01,0.01,0.01,2.01,10.01,1.1667982456140351
0.01,0.01,2.01,1.01,11.01,1.006221322537112
0.01,0.01,1.01,0.01,19.009999999999998,0.6876545857428211
1.01,1.01,5.01,2.01,12.01,0.4029000429000429
0.01,0.01,5.01,0.01,16.009999999999998,0.7113795986622072
0.01,1.01,5.01,0.01,14.01,0.6306709956709957
0.01,0.01,1.01,1.01,11.01,0.264978354978355
0.01,0.01,4.01,1.01,14.01,0.7153571428571428
0.01,0.01,2.01,0.01,18.009999999999998,1.7546519839473127
0.01,0.01,4.01,0.01,16.009999999999998,1.1023733129615483
0.01,1.01,1.01,2.01,13.01,1.0612227968110322
1.01,0.01,1.01,3.01,17.009999999999998,0.4884663865546218
1.01,1.01,3.01,1.01,20.009999999999998,0.8083516483516483
1.01,0.01,3.01,0.01,12.01,0.7898303004185357
7.01,1.01,8.01,0.01,14.01,0.9653830227743271
0.01,8.01,6.01,1.01,13.01,0.5439544513457557
2.01,2.01,8.01,0.01,10.01,0.7171428571428571
0.01,0.01,2.01,1.01,13.01,0.639004329004329
0.01,0.01,3.01,0.01,21.009999999999998,0.3564646464646465
0.01,0.01,2.01,0.01,14.01,1.2984555435077259
0.01,0.01,3.01,0.01,11.01,0.5143401043401042
1.01,0.01,1.01,2.01,14.01,0.9467604617604619
1.01,2.01,2.01,1.01,17.009999999999998,0.6421428571428571
0.01,1.01,3.01,3.01,14.01,1.4895893719806763
0.01,0.01,1.01,0.01,20.009999999999998,2.606872571872572
0.01,0.01,2.01,0.01,19.009999999999998,0.9751986156781552
0.01,0.01,3.01,1.01,12.01,0.9306788380701424
0.01,0.01,1.01,1.01,16.009999999999998,1.508052852944157
0.01,0.01,4.01,5.01,14.01,0.8844288566869213
1.01,0.01,1.01,1.01,24.009999999999998,1.1545845004668533
1.01,0.01,1.01,2.01,10.01,0.5767600373482726
0.01,0.01,1.01,1.01,24.009999999999998,1.5897619047619045
0.01,0.01,0.01,0.01,11.01,0.9381135531135532
0.01,0.01,1.01,0.01,16.009999999999998,1.1560775335775337
0.01,0.01,1.01,3.01,20.009999999999998,1.1397979797979798
1.01,0.01,3.01,0.01,11.01,1.0785897435897436
0.01,0.01,2.01,1.01,17.009999999999998,1.433611111111111
2.01,1.01,6.01,2.01,20.009999999999998,0.7842424242424242
0.01,0.01,2.01,3.01,17.009999999999998,1.2085383897148603
1.01,0.01,2.01,0.01,15.01,0.9416849816849815
2.01,0.01,3.01,0.01,20.009999999999998,1.1150642911626891
0.01,1.01,0.01,1.01,10.01,0.5606534386329782
1.01,0.01,0.01,1.01,10.01,0.8538852813852813
0.01,0.01,5.01,0.01,13.01,0.9527777777777777
0.01,0.01,3.01,2.01,16.009999999999998,1.806187146187146
0.01,1.01,4.01,0.01,20.009999999999998,0.43984189723320155
0.01,1.01,3.01,0.01,17.009999999999998,1.755021645021645
0.01,0.01,2.01,1.01,14.01,0.9344588744588745
0.01,0.01,1.01,0.01,12.01,1.2223015873015872
0.01,0.01,1.01,0.01,22.009999999999998,0.5824747474747475
2.01,0.01,2.01,0.01,25.009999999999998,1.403895891690009
0.01,0.01,5.01,2.01,17.009999999999998,1.3621630874572053
0.01,0.01,1.01,0.01,18.009999999999998,1.1687301587301588
0.01,0.01,0.01,0.01,15.01,1.5481410256410255
0.01,1.01,1.01,0.01,11.01,0.7376315789473683
0.01,1.01,10.01,1.01,18.009999999999998,0.3988888888888889
0.01,2.01,5.01,2.01,11.01,0.9509090909090909
2.01,1.01,6.01,3.01,18.009999999999998,0.429047619047619
0.01,0.01,3.01,0.01,12.01,0.4461111111111111
0.01,3.01,4.01,0.01,14.01,0.7969981325863679
0.01,3.01,3.01,0.01,15.01,0.9183333333333333
0.01,0.01,6.01,1.01,18.009999999999998,1.1778284134166488
1.01,0.01,3.01,1.01,14.01,0.9513992869875223
1.01,0.01,1.01,1.01,14.01,0.8173324336482231
0.01,1.01,3.01,0.01,17.009999999999998,0.8898552754435107
0.01,0.01,3.01,1.01,9.01,0.7492857142857143
1.01,1.01,2.01,1.01,17.009999999999998,1.4789865689865689
2.01,0.01,4.01,1.01,16.009999999999998,0.3513819875776397
0.01,0.01,1.01,1.01,20.009999999999998,0.925425888405428
1.01,2.01,2.01,2.01,20.009999999999998,0.4567207029163551
0.01,1.01,0.01,2.01,22.009999999999998,0.6530020703933748
1.01,0.01,9.01,0.01,11.01,1.208708168466233
0.01,0.01,3.01,0.01,17.009999999999998,0.7212024469783089
1.01,0.01,3.01,0.01,16.009999999999998,1.1445238095238097
0.01,2.01,4.01,1.01,14.01,1.8931177880090921
0.01,1.01,4.01,0.01,18.009999999999998,1.4820026449821848
0.01,0.01,3.01,0.01,9.01,0.3225
0.01,0.01,5.01,0.01,18.009999999999998,0.13387669801462904
0.01,0.01,7.01,0.01,20.009999999999998,0.3623376623376623
0.01,2.01,2.01,0.01,17.009999999999998,0.8048360612320568
7.01,1.01,11.01,0.01,13.01,1.9358764111705287
6.01,6.01,7.01,4.01,16.009999999999998,1.4064646464646464
6.01,10.01,14.01,0.01,22.009999999999998,0.6212433862433863
0.01,2.01,12.01,0.01,17.009999999999998,1.0312467815408992
0.01,3.01,11.01,0.01,18.009999999999998,0.5334487734487734
3.01,3.01,17.009999999999998,2.01,22.009999999999998,1.27469363969364
7.01,7.01,11.01,0.01,26.009999999999998,1.0294967642229305
0.01,0.01,20.009999999999998,1.01,15.01,0.6319187675070028
3.01,2.01,14.01,3.01,21.009999999999998,1.1345421245421246
7.01,2.01,15.01,2.01,15.01,1.5534435447593342
3.01,1.01,20.009999999999998,1.01,11.01,0.17666666666666667
1.01,1.01,10.01,1.01,15.01,1.035
1.01,0.01,14.01,0.01,17.009999999999998,0.6445238095238095
1.01,2.01,15.01,0.01,15.01,1.5998559773559773
0.01,1.01,21.009999999999998,1.01,18.009999999999998,0.9830108971488282
0.01,1.01,15.01,0.01,20.009999999999998,1.1178263841421736
1.01,0.01,21.009999999999998,1.01,16.009999999999998,0.2770893719806763
3.01,0.01,10.01,0.01,19.009999999999998,0.5534782608695652
1.01,8.01,11.01,0.01,16.009999999999998,0.8666849816849818
3.01,2.01,12.01,2.01,21.009999999999998,0.7183333333333333
10.01,3.01,20.009999999999998,1.01,25.009999999999998,1.964228621619926
0.01,0.01,17.009999999999998,0.01,22.009999999999998,1.217236227824463
3.01,2.01,15.01,3.01,12.01,0.914321992301532
5.01,1.01,13.01,1.01,13.01,1.2611904761904762
1.01,1.01,21.009999999999998,1.01,16.009999999999998,1.6742857142857144
0.01,2.01,14.01,0.01,18.009999999999998,0.33777777777777773
7.01,3.01,21.009999999999998,3.01,22.009999999999998,0.9791666666666667
1.01,1.01,19.009999999999998,0.01,14.01,1.3291770647652998
2.01,3.01,19.009999999999998,0.01,20.009999999999998,1.0693434343434343
2.01,2.01,18.009999999999998,1.01,15.01,1.3544444444444446
1.01,2.01,18.009999999999998,3.01,25.009999999999998,0.6488636363636364
2.01,3.01,9.01,0.01,18.009999999999998,1.191045751633987
